BUS STOP ID,STOP_NAME,DESCRIPTION,LATITUDE,LONGITUDE,# BENCHES,# TRASHCANS,# SHELTERS,SHELTER_TYPE,# BIKERACKS
1491,Tax Collector @ Butler Plaza Eastbound,Eastbound Windmeadows Blvd @ Farside SW 62nd Blvd,29.6239526,-82.38079895,1,1,1,Metal,0
1492,Lowe's @ Butler Plaza Westbound,Westbound Windmeadows Blvd @ Nearside SW 62nd Blvd,29.62386136,-82.38131131,1,1,1,Metal,0
1493,Butler Plaza RTS Transfer Station,Westbound SW 30th Place @ Farside SW 42nd Street,29.62515397,-82.38788979,6,6,6,Metal,6
1494,NE 15th St @ NE 19th Ln,Northbound NE 15th St @ Farside NE 19th Ln,29.670612,-82.305767,0,0,0,,0
1495,NE 15th St @ NE 19th Pl,Southbound NE 15th St @ Nearside NE 19th Pl,29.670426,-82.305899,0,0,0,,0
1496,Family Dollar Shopping Center,Westbound SE Hawthorne Rd @ Farside SE 24th St,29.64596615,-82.29514404,0,0,0,,0
1497,Alachua School Bus Parking Lot,Westbound SE Hawthorne Rd @ Farside SE 20th St,29.64857171,-82.300287,0,0,0,,0
1498,NE 15th St @ NE 3rd Ave Farside,Southbound NE 15th St @ Farside NE 3rd Ave,29.65341905,-82.30591584,0,0,0,,0
1499,NE 15th St @ NE 3rd Ave Nearside,Northbound NE 15th St @ Nearside NE 3rd Ave,29.65365432,-82.30573749,0,0,0,,0
1500,NE 15th St @ NE 7th Ave,Southbound NE 15th St @ Nearside NE 7th Ave,29.6578134,-82.3054478,0,0,0,,0
1501,NE 15th St @ NE 8th Ave,Northbound NE 15th St @ Nearside NE 8th Ave,29.659135,-82.305768,0,0,0,,0
1502,Northbound Metcalfe Elementary School,Northbound NE 15th ST @ Nearside NE 18th AVE,29.66828465,-82.30574735,0,0,0,,0
1503,Southbound Metcalfe Elementary School,Southbound NE 15th ST @ Nearside NE 18th AVE,29.66845669,-82.3058838,0,0,0,,0
1504,PPG Paints Store,Southbound NW 6th ST @ Nearside University Avenue,29.65294813,-82.33086519,0,0,0,,0
1505,Planned Furnishings,Northbound SW 6th ST @ Nearside University Avenue,29.6519202,-82.33077239,0,0,0,,0
1506,The Trophy Shop,Westbound NW 7th Ave @ Nearside NW 13th St,29.65759737,-82.33889224,0,0,0,,6
1542,The Polos Southwest Entrance,Eastbound SW 40th Pl. @ Nearside SW 25th Ter,29.61357757,-82.35993945,0,0,0,,0
1543,NW 2nd St @ NW 16th Ave Northbound,Northbound NW 2nd St @ Nearside NW 16th Ave,29.66631497,-82.32652704,0,0,0,,0
1547,Sam's Club Westbound,Westbound SW 33rd PL @ Farside SW 37th Blvd,29.6231366,-82.3835144,0,0,0,,0
1548,Sam's Club Eastbound,Eastbound SW 33rd PL @ Nearside SW 37th Blvd,29.62299946,-82.38345284,0,0,0,,0
1549,Hilton Garden Inn,Westbound SW 33rd PL @ Nearside SW 42nd ST,29.62319396,-82.38657029,0,0,0,,0
1550,Hotel Eleo @ SW 16th Ave Westbound,Westbound SW 16th AVE @ Farside SW 14th ST,29.63645428,-82.34110522,0,0,0,,0
1551,Social Security Administration,Southbound NW 13th ST @ Nearside NW 45th AVE,29.6967986,-82.33916185,1,0,0,,0
1552,Kangaroo Express @ Newberry/Tower Road,Eastbound Newberry RD @ Nearside NW 75th ST,29.65958521,-82.42257182,0,0,0,,0
1553,Alachua County Health Department,Southbound SE 24th ST @ Farside SE 2nd AVE,29.64916816,-82.29337887,0,0,0,,0
1554,Marshall's @ Plaza Blvd,Westbound Plaza Blvd @ Nearside SW 62nd Blvd,29.62790999,-82.38335998,0,0,0,,0
1555,Marshall's @ Plaza Blvd,Eastbound Plaza Blvd @ Farside SW 62nd Blvd,29.62766031,-82.38312395,1,0,0,,0
1556,The Ridge,Southbound SW 38th TER @ Nearside SW 24th AVE,29.631231,-82.380975,1,0,0,,0
1557,The Ridge,Northbound SW 38th TER @ Farside SW 24th AVE,29.63162614,-82.38087486,2,0,0,,0
1559,Butler Plaza North,Southbound Clark Butler BLVD @ Nearside Plaza BLVD,29.626896,-82.384952,0,0,0,,0
1560,Eastwood Meadows Community,Northbound SE 44th ST @ Farside SE 10th PL,29.642433,-82.271533,1,0,1,Metal,0
1561,Haile Plantation I,Northbound SW 51st Rd @ Nearside SW 91st Ter,29.60716487,-82.4381515,2,0,0,,0
1568,The Lark Apartments,Eastbound SW 13th St @ Nearside SW 11th Ave,29.63991469,-82.33919485,0,0,0,,6
1578,Celebration Pointe PNR,Park and Ride Celebration Pointe,29.62377,-82.39624,0,0,0,,0
1579,Outside of Butler Plaza TS,SW 30 PL @ SW 42nd St,29.62494,-82.38691,0,0,0,,0
1580,Celebration Pointe at Regal Cinema 10,SW 32nd Rd,29.623121,-82.395109,1,1,1,Wood,0
1585,NW 6th St @ NW 3rd Ave,Northbound NW 6th St @ Nearside 3rd Ave,29.6537929,-82.3308989,0,0,0,,0
1592,Pizza Hut @ Archer Road,Eastbound SW Archer Rd @ Farside SW 35th Blvd,29.6241359,-82.375356,1,1,0,,0
1593,Social Security Administration Northbound,Northbound NW 13th St @ Farside NW 45th Ave,29.69680562,-82.33889471,0,0,0,,0
1594,AT&T Store @ NW 4th Place,Westbound NW 4th Pl @ Nearside NW 62nd St,29.656274,-82.408738,0,0,0,,0
1595,Shands Heart Hospital Garage,Southbound SW 13th St @ Nearside SW 12th Ave,29.6399743,-82.3391633,1,1,0,,0
1600,Markets West,Westbound SW 17th Rd @ Nearside SW 74th Dr,29.63811067,-82.42111881,0,0,0,,0
1601,Markets West,Eastbound SW 17th Rd @ Farside SW 74th Dr,29.6379503,-82.42082616,1,1,0,,0
1602,Abiding Savior Lutheran Church,Northbound NW 98th St @ Nearside NW 10th Pl,29.66168587,-82.44649603,0,0,0,,0
1603,Westside Baptist Church,Southbound NW 98th St @ Nearside NW 10th Pl,29.66218634,-82.44668396,0,0,0,,0
1604,Ellis Park,Northbound NW 98th St @ Nearside 21st Ave,29.67249225,-82.44637582,1,0,0,,0
1605,Ellis Park,Southbound NW 98th St @ Nearside 21st Ave,29.67276745,-82.44655126,0,0,0,,0
1606,Fort Clarke Middle School,Eastbound NW 23rd Ave @ NW 93rd St,29.67429175,-82.44149122,0,0,0,,0
1607,Fort Clarke Middle School,Westbound NW 23rd Ave @ NW 93rd St,29.67448973,-82.441246,0,0,0,,0
1608,Shell Rock Villas,Southbound SW 61st St @ Farside SW 8th Place,29.64455941,-82.40924247,0,0,0,,0
1609,Jonesville Arbor Greens,Westbound NW Newberry Road @ Nearside NW 136th St,29.65469976,-82.487314,0,0,0,,0
1610,Jonesville Publix,Westbound NW Newberry Rd @ Nearside NW 143rd St,29.65410284,-82.49384917,0,0,0,,0
1611,NW 2nd Lane @ NW 140th Way,Eastbound NW 2nd Lane @ Nearside NW 140th Way,29.65596321,-82.49280066,0,0,0,,0
1612,Town of Tioga,Westbound NW Newberry Rd @ Farside SW 131st St,29.65653007,-82.48250376,0,0,0,,0
1613,Town of Tioga,Eastbound NW Newberry Rd @ Nearside SW 131st St,29.65639316,-82.48215274,0,0,0,,0
